AUTO.OL,BKW.SW,BMI,CGNX,CLH,CWST,CWY.AX,ECL,ENEL.MI,ENR.DE,FSLR,GF.SW,GFL,GXO,IBE.MC,KGX.DE,MANH,NEE,ORSTED.CO,SYM,TOM.OL,VIE.PA,VLTO,WM,XYL,ZBRA
19.30500030517578,,155.15127563476562,39.94536590576172,170.63999938964844,84.68000030517578,2.6125853061676025,195.77276611328125,6.096715450286865,11.885000228881836,172.16000366210938,,33.778480529785156,60.130001068115234,11.150640487670898,38.8277587890625,206.77000427246094,59.33891296386719,367.0,49.689998626708984,115.93386840820312,27.216665267944336,80.61870574951172,176.41610717773438,112.0816421508789,267.9800109863281
17.704999923706055,143.79193115234375,150.91506958007812,38.63827896118164,162.05999755859375,81.9000015258789,2.564023971557617,193.71824645996094,6.021290302276611,11.125,167.4199981689453,58.58626174926758,32.52040100097656,57.77000045776367,11.113080978393555,36.3179817199707,204.44000244140625,59.74369430541992,352.5,46.47999954223633,108.78050231933594,27.092082977294922,77.66342163085938,175.3553009033203,110.0011215209961,252.52000427246094
16.850000381469727,145.6454315185547,152.05599975585938,37.82630157470703,165.64999389648438,81.13999938964844,2.564023971557617,193.09597778320312,6.11034631729126,11.399999618530273,166.30999755859375,58.29235076904297,32.49044418334961,58.27000045776367,11.296185493469238,36.465614318847656,200.57000732421875,59.560577392578125,365.70001220703125,45.15999984741211,113.66452026367188,27.63833236694336,76.23055267333984,175.61068725585938,110.76036071777344,252.97000122070312
16.75,147.5964813232422,147.93882751464844,37.4797248840332,164.6999969482422,81.02999877929688,2.5737364292144775,192.85890197753906,6.080358028411865,11.524999618530273,166.8699951171875,57.94945526123047,32.260799407958984,58.9900016784668,11.300881385803223,36.3179817199707,199.3699951171875,59.83042907714844,375.0,43.38999938964844,114.0098648071289,27.647916793823242,76.51911926269531,174.60882568359375,110.5828857421875,252.69000244140625
17.665000915527344,149.1573028564453,152.06590270996094,38.09366226196289,167.22999572753906,83.18000030517578,2.5737364292144775,193.57997131347656,6.096715450286865,12.130000114440918,166.1300048828125,58.439308166503906,33.1094970703125,60.0099983215332,11.263320922851562,37.09552001953125,202.25,60.63999557495117,386.0,45.209999084472656,113.66452026367188,27.705415725708008,77.12609100341797,175.0704803466797,111.2730941772461,261.0899963378906
17.71500015258789,149.44996643066406,149.15911865234375,38.46993637084961,166.63999938964844,83.41999816894531,2.564023971557617,193.5305938720703,6.087627410888672,12.015000343322754,166.91000366210938,58.29235076904297,32.55035400390625,59.220001220703125,11.117193222045898,38.325801849365234,204.00999450683594,59.76296615600586,379.5,43.099998474121094,112.9738540649414,27.782081604003906,76.35990905761719,175.06063842773438,110.54344177246094,256.44000244140625
17.764999389648438,148.86465454101562,150.14126586914062,38.83631896972656,167.9600067138672,83.27999877929688,2.525175094604492,194.9727020263672,6.122159957885742,12.255000114440918,162.3300018310547,57.85148239135742,32.70012283325195,59.959999084472656,11.083765029907227,37.725425720214844,207.08999633789062,60.0231819152832,379.1000061035156,42.880001068115234,113.12185668945312,27.676664352416992,76.05144500732422,175.99375915527344,110.67162322998047,255.27000427246094
19.469999313354492,147.98667907714844,149.51626586914062,38.70758819580078,166.7100067138672,84.02999877929688,2.5348870754241943,195.59500122070312,6.06309175491333,12.010000228881836,160.2899932861328,58.24336624145508,32.64021682739258,59.380001068115234,11.002582550048828,37.61716079711914,207.10000610351562,58.51971435546875,381.79998779296875,42.7400016784668,113.31918334960938,27.350833892822266,75.70317840576172,176.0330352783203,110.10958099365234,255.02999877929688
20.6299991607666,149.54751586914062,150.51828002929688,37.70746994018555,166.4199981689453,85.62000274658203,2.5057506561279297,196.48394775390625,6.170322895050049,12.444999694824219,160.44000244140625,58.63524627685547,32.58030700683594,57.83000183105469,11.15062141418457,38.020694732666016,210.60000610351562,58.82811737060547,392.3999938964844,42.21500015258789,111.44451141357422,28.03125,75.384765625,178.1742706298828,110.16875457763672,248.8699951171875
21.799999237060547,146.3282928466797,,,,,2.4814701080322266,,6.185771465301514,12.125,,57.70452880859375,,,11.141069412231445,37.60731887817383,,,394.79998779296875,,109.32317352294922,27.897083282470703,,,,
