AUTO.OL,BKW.SW,BMI,CGNX,CLH,CWST,CWY.AX,ECL,ENEL.MI,ENR.DE,FSLR,GF.SW,GFL,GXO,IBE.MC,KGX.DE,MANH,NEE,ORSTED.CO,SYM,TOM.OL,VIE.PA,VLTO,WM,XYL,ZBRA
,,61.286895751953125,53.59869384765625,85.0199966430664,45.959999084472656,1.8153609037399292,179.79583740234375,5.145772933959961,,57.2400016784668,,,,7.32966947555542,59.39667510986328,80.68000030517578,52.60525894165039,639.175537109375,,137.4190673828125,19.27680206298828,,104.74723052978516,75.0079116821289,
,63.317291259765625,61.27729415893555,52.992733001708984,85.27999877929688,46.83000183105469,1.8153609037399292,178.93572998046875,5.145059108734131,,57.02000045776367,44.35026168823242,,,7.296280860900879,58.79803466796875,80.44000244140625,52.98004150390625,635.7966918945312,,135.79563903808594,19.37346649169922,,105.76518249511719,75.44940185546875,
,63.67350387573242,61.018253326416016,52.311031341552734,85.23999786376953,47.689998626708984,1.8334243297576904,177.41404724121094,5.155761241912842,,55.83000183105469,44.417667388916016,,,7.259712219238281,58.2368049621582,81.4000015258789,53.24459457397461,629.038818359375,,133.69471740722656,19.260690689086914,,106.31541442871094,74.96092987060547,
,64.56404113769531,60.835968017578125,52.15008544921875,84.2300033569336,47.84000015258789,1.8334243297576904,177.1872100830078,5.158616065979004,,56.66999816894531,44.53000259399414,,,7.11820650100708,57.8065299987793,81.4000015258789,53.19829177856445,621.3424682617188,,130.829833984375,19.091524124145508,,106.38878631591797,74.67912292480469,
,65.45458221435547,61.46916961669922,52.58561325073242,82.80000305175781,47.400001525878906,1.8424557447433472,177.2533721923828,5.187155723571777,,56.70000076293945,44.12559127807617,,,7.142055988311768,57.07693862915039,82.5,53.17403793334961,605.3865356445312,,133.0262451171875,18.99485969543457,,106.45295715332031,74.9327392578125,
,66.87944793701172,60.979881286621094,53.08741760253906,84.23999786376953,47.790000915527344,1.9056771993637085,179.61622619628906,5.212127685546875,,56.70000076293945,44.30533218383789,,,7.153395652770996,57.133060455322266,83.22000122070312,53.5907096862793,606.137451171875,,127.86946105957031,19.13985824584961,,106.49880981445312,75.27091217041016,
,66.34512329101562,60.45220184326172,52.23529052734375,82.83000183105469,47.31999969482422,1.9147089719772339,178.56715393066406,5.29203987121582,,56.5,44.28286361694336,,,7.278156757354736,56.87114715576172,83.19000244140625,53.69211196899414,612.70751953125,,125.10005950927734,19.615131378173828,,106.56301879882812,75.09245300292969,
,67.59187316894531,60.95109558105469,53.53241729736328,83.04000091552734,48.709999084472656,1.8966457843780518,180.91111755371094,5.279911518096924,,57.439998626708984,44.32780075073242,,,7.291119575500488,57.039520263671875,83.95999908447266,54.320411682128906,619.08984375,,125.38655853271484,19.639299392700195,,107.90193176269531,76.3511962890625,
,73.20226287841797,61.71860885620117,53.636558532714844,81.66999816894531,49.400001525878906,1.8876140117645264,179.5406494140625,5.279911518096924,,58.779998779296875,44.417667388916016,,,7.317043304443359,57.525917053222656,83.87000274658203,54.61362075805664,623.7828369140625,,128.06044006347656,19.961517333984375,,108.2779312133789,76.43573760986328,
,74.00374603271484,61.16215133666992,53.201026916503906,82.63999938964844,50.25,1.9237407445907593,180.9488983154297,5.294893741607666,,54.75,43.74365234375,,,7.461245059967041,57.46979522705078,84.41999816894531,55.462379455566406,642.554443359375,,133.69471740722656,20.25151824951172,,108.41545867919922,77.45024108886719,
,75.60671997070312,61.04704284667969,54.65911102294922,84.16000366210938,50.56999969482422,1.8966457843780518,182.4138641357422,5.430459499359131,,53.93000030517578,44.10312271118164,,,7.543878555297852,58.442588806152344,85.29000091552734,55.614501953125,643.8685302734375,,132.45327758789062,20.436790466308594,,109.58015441894531,78.11717987060547,
,76.49726867675781,60.87434387207031,55.52070617675781,84.0999984741211,49.54999923706055,1.8966457843780518,184.85235595703125,5.511798858642578,,53.52000045776367,44.417667388916016,,,7.618410110473633,57.45108413696289,85.23999786376953,55.863609313964844,652.691162109375,,134.45870971679688,20.66234588623047,,109.72689056396484,78.39897155761719,
,77.56590270996094,,,,,1.8966457843780518,,5.558428764343262,,,44.642337799072266,,,7.655673503875732,58.33034896850586,,,663.015625,,133.69471740722656,20.863733291625977,,,,
,78.54549407958984,60.433013916015625,54.592830657958984,84.97000122070312,49.52000045776367,1.8605190515518188,184.81455993652344,5.544585227966309,,51.54999923706055,44.44013595581055,,,7.636229991912842,56.49700164794922,84.23999786376953,56.63300323486328,657.3841552734375,,129.01541137695312,21.024845123291016,,110.42386627197266,77.40326690673828,
,78.36738586425781,60.47138977050781,54.933685302734375,86.69000244140625,49.720001220703125,1.9147089719772339,185.62742614746094,5.497954845428467,,50.560001373291016,44.26039505004883,,,7.660533905029297,54.86943817138672,85.55999755859375,57.29656982421875,672.4014892578125,,128.6334228515625,21.22623062133789,,110.34131622314453,77.22479248046875,
,78.27833557128906,60.260318756103516,55.426021575927734,86.31999969482422,50.220001220703125,1.8695507049560547,187.4231719970703,5.551871299743652,,52.02000045776367,43.60884475708008,,,7.832282543182373,53.784393310546875,85.9000015258789,57.33625030517578,684.60302734375,,121.85319519042969,21.347064971923828,,111.09332275390625,77.3656997680664,
,78.99076843261719,59.84778594970703,54.65911102294922,85.62000274658203,49.77000045776367,1.8695507049560547,187.14907836914062,5.6968607902526855,,51.939998626708984,44.28286361694336,,,8.00888729095459,54.21467590332031,85.87000274658203,58.13871765136719,703.5623779296875,,127.67845153808594,21.741783142089844,,110.96493530273438,76.5390625,
,78.90170288085938,58.34150314331055,51.77134704589844,85.25,50.58000183105469,,185.9581756591797,5.591215133666992,,50.4900016784668,42.82249450683594,,,7.942457675933838,53.167049407958984,84.9800033569336,58.80449295043945,691.736328125,,123.66761779785156,21.40345001220703,,111.13917541503906,75.35546112060547,
,80.05941772460938,58.955535888671875,51.98911666870117,85.9800033569336,51.13999938964844,1.851487398147583,187.30972290039062,5.755148410797119,,51.11000061035156,43.339237213134766,,,7.97810173034668,53.12963104248047,86.56999969482422,58.599464416503906,697.3677368164062,,124.52709197998047,21.508174896240234,,111.01079559326172,76.3417739868164,
,79.79224395751953,58.005714416503906,51.0328483581543,85.5999984741211,51.25,1.8695507049560547,186.96005249023438,5.835293292999268,,50.900001525878906,43.6987190246582,,,7.995926856994629,53.6534423828125,87.06999969482422,58.58845520019531,702.0607299804688,,130.25686645507812,21.57261848449707,,111.39595794677734,78.12657165527344,
,79.16886901855469,57.92896270751953,50.218589782714844,85.37999725341797,51.56999969482422,1.8243924379348755,188.53843688964844,5.892853260040283,,50.720001220703125,43.20444107055664,,,8.020230293273926,53.26057815551758,87.81999969482422,59.507755279541016,682.725830078125,,128.91990661621094,21.395397186279297,,112.5789794921875,78.58685302734375,
,79.88130187988281,56.66254425048828,48.25871276855469,82.22000122070312,51.189998626708984,1.8424557447433472,185.35333251953125,5.723090648651123,,49.58000183105469,42.62028884887695,,,7.995926856994629,53.036094665527344,85.45999908447266,59.12635803222656,690.797607421875,,129.8748779296875,21.492063522338867,,111.60688018798828,76.70814514160156,
,79.97036743164062,57.1230583190918,49.26231002807617,84.5,50.849998474121094,1.7792344093322754,190.4759979248047,5.803964138031006,,50.2400016784668,42.37315368652344,,,8.021851539611816,53.39154052734375,87.22000122070312,58.819923400878906,690.9854125976562,,130.829833984375,21.4840087890625,,112.51477813720703,78.28626251220703,
,78.6345443725586,58.638919830322266,51.657745361328125,85.36000061035156,51.029998779296875,1.8243924379348755,192.2907257080078,5.828736782073975,,52.66999816894531,43.20444107055664,,,8.057496070861816,55.168758392333984,88.98999786376953,58.31949234008789,674.8417358398438,,133.69471740722656,21.500120162963867,,112.67066955566406,81.2640380859375,
,79.16886901855469,59.88615036010742,52.23529052734375,85.86000061035156,50.91999816894531,1.8243924379348755,194.9844207763672,5.879737854003906,,53.099998474121094,44.03572463989258,,,8.263266563415527,57.002105712890625,78.12000274658203,58.79787063598633,671.08740234375,,137.22808837890625,21.604839324951172,,113.35848999023438,82.29732513427734,
,77.47685241699219,62.13117599487305,51.66720962524414,85.54000091552734,50.689998626708984,1.783750295639038,195.74990844726562,5.923453330993652,,52.650001525878906,43.631309509277344,,,8.409088134765625,57.170475006103516,78.41999816894531,59.15502166748047,672.5891723632812,,134.45870971679688,21.846506118774414,,113.4776840209961,78.0796127319336,
,78.81265258789062,62.543704986572266,49.697837829589844,84.13999938964844,50.97999954223633,1.7656868696212769,194.360595703125,5.95769739151001,,52.459999084472656,42.50794982910156,,,8.324026107788086,55.95447540283203,76.66999816894531,59.42177200317383,681.411865234375,,133.1217498779297,21.87067222595215,,113.63359069824219,79.09412384033203,
,78.10022735595703,64.76953887939453,49.48008346557617,83.16999816894531,52.33000183105469,1.7882658243179321,193.69894409179688,5.974454879760742,,52.75,42.889896392822266,,,8.409088134765625,55.80481719970703,78.5,59.90678787231445,684.415283203125,,133.69471740722656,21.87067222595215,,114.66986083984375,80.5219497680664,
,79.34697723388672,64.96141052246094,49.85880661010742,84.1500015258789,52.63999938964844,1.7521393299102783,193.3965606689453,5.969354152679443,,53.529998779296875,43.54144287109375,,,8.510355949401855,56.79632568359375,78.4000015258789,59.99715042114258,689.859130859375,,134.55418395996094,22.209003448486328,,114.61483764648438,81.94978332519531,
,78.99076843261719,65.57543182373047,51.951236724853516,85.48999786376953,52.439998626708984,1.7566550970077515,195.47584533691406,5.924910545349121,,56.119998931884766,43.631309509277344,,,8.44959545135498,57.563331604003906,78.70999908447266,59.58049774169922,680.6610107421875,,135.0316619873047,22.192890167236328,,115.19261169433594,83.72516632080078,
,79.88130187988281,65.930419921875,50.61625289916992,86.38999938964844,53.689998626708984,1.7295602560043335,195.70265197753906,5.979554176330566,,54.61000061035156,43.47404861450195,,,8.579216957092285,56.62794876098633,79.95999908447266,60.72907257080078,682.91357421875,,137.037109375,22.531221389770508,,113.92705535888672,81.77130889892578,
,80.32656860351562,66.30458068847656,50.90028381347656,86.9000015258789,54.689998626708984,1.7340760231018066,195.93902587890625,6.0305562019348145,,55.2599983215332,42.93483352661133,,,8.793898582458496,55.69257354736328,80.22000122070312,61.40147018432617,697.3677368164062,,138.08755493164062,22.595666885375977,,115.3210220336914,82.79520416259766,
,80.86090087890625,,,,,1.7521393299102783,,6.1158013343811035,,,43.15950393676758,,,8.95997428894043,56.08543014526367,,,697.7432250976562,,136.9416046142578,22.68427848815918,,,,
,81.7514419555664,66.50603485107422,48.23028564453125,86.66999816894531,54.11000061035156,1.7340760231018066,196.2886962890625,6.1689887046813965,,55.650001525878906,41.81147384643555,,,9.004531860351562,54.15855026245117,81.16999816894531,62.177490234375,717.2657470703125,,133.59922790527344,22.909828186035156,,115.75200653076172,82.71064758300781,
,81.92955017089844,66.87064361572266,49.48008346557617,87.72000122070312,54.88999938964844,2.0230889320373535,198.7744140625,6.241118907928467,,57.369998931884766,41.901336669921875,,,9.089594841003418,55.37454605102539,81.56999969482422,60.55270767211914,723.8358764648438,,134.6497039794922,23.280384063720703,,114.84413146972656,82.62612915039062,
,80.94995880126953,67.77247619628906,49.94401168823242,88.37000274658203,55.119998931884766,2.095341920852661,194.9938201904297,6.1442155838012695,,59.31999969482422,41.99120330810547,,,8.939722061157227,54.81331253051758,78.80999755859375,61.0729866027832,714.26220703125,,160.24267578125,23.25621795654297,,113.76202392578125,83.28366088867188,
,80.32656860351562,66.803466796875,47.766357421875,87.47000122070312,53.540000915527344,2.086310386657715,196.11856079101562,6.152231693267822,,50.59000015258789,41.63173294067383,,,9.057188034057617,53.784393310546875,77.12000274658203,61.19644546508789,722.5217895507812,,159.2877197265625,23.095108032226562,,114.22967529296875,83.15215301513672,
,79.07982635498047,65.25881958007812,46.24200439453125,84.66999816894531,52.900001525878906,2.041152238845825,191.41171264648438,5.850593566894531,,51.209999084472656,39.564754486083984,,,8.854659080505371,50.323482513427734,74.37000274658203,60.39177703857422,690.4221801757812,,151.55252075195312,22.474834442138672,,113.70694732666016,81.18889617919922,
,78.54549407958984,62.49573516845703,44.44306182861328,81.36000061035156,53.06999969482422,2.0501835346221924,184.0962677001953,5.686661243438721,,48.56999969482422,39.003074645996094,,,8.635924339294434,48.957828521728516,73.20999908447266,59.59593963623047,675.4048461914062,,148.0191650390625,22.168725967407227,,111.83614349365234,79.21624755859375,
,78.54549407958984,62.70681381225586,44.244239807128906,77.80999755859375,52.5099983215332,2.0592153072357178,183.7654571533203,5.795949459075928,,46.11000061035156,39.272674560546875,,,9.077442169189453,49.05137252807617,72.37000274658203,59.40633773803711,687.0433959960938,,147.5416717529297,22.249279022216797,,110.90074157714844,79.08430480957031,
,76.67536163330078,61.89879608154297,42.23939514160156,72.7699966430664,50.5,2.086310386657715,173.41604614257812,5.767534255981445,,44.25,38.03697967529297,,,8.725037574768066,47.01224136352539,69.12999725341797,56.69828796386719,666.2068481445312,,138.947021484375,21.596782684326172,,104.19699096679688,76.00310516357422,
,73.91470336914062,57.91649627685547,42.22043991088867,69.5199966430664,48.45000076293945,2.0501835346221924,170.55227661132812,5.519813060760498,,45.77000045776367,36.89115524291992,,,8.360482215881348,45.08536148071289,67.36000061035156,56.01352310180664,652.691162109375,,141.52540588378906,20.88789939880371,,101.62002563476562,72.87477111816406,
,75.69577026367188,61.45633316040039,43.936161041259766,72.68000030517578,49.41999816894531,2.086310386657715,180.73155212402344,5.566442489624023,,44.95000076293945,36.37440490722656,,,8.688583374023438,45.543697357177734,68.33000183105469,59.468387603759766,665.4559326171875,,143.62632751464844,21.258453369140625,,107.32418823242188,77.53900146484375,
,76.67536163330078,60.215457916259766,43.99304962158203,69.05999755859375,49.75,2.0954208374023438,183.283447265625,5.67791748046875,,44.209999084472656,36.23960494995117,16.6290283203125,,8.75339412689209,46.376182556152344,66.0,58.759246826171875,684.033447265625,,152.12550354003906,21.886781692504883,,103.36244201660156,75.26815032958984,
,79.07982635498047,60.917659759521484,45.083152770996094,73.62999725341797,53.040000915527344,2.0863101482391357,193.13189697265625,6.003598690032959,,45.47999954223633,35.9250602722168,17.569360733032227,,9.069340705871582,45.55303955078125,68.66999816894531,62.542083740234375,721.569580078125,,152.41200256347656,22.86149787902832,,110.31380462646484,80.39408874511719,
,78.27833557128906,59.30165481567383,43.130428314208984,68.94999694824219,52.20000076293945,2.1045315265655518,187.99974060058594,5.934382438659668,,45.470001220703125,34.44222640991211,17.272411346435547,,8.95997428894043,44.34640884399414,67.54000091552734,61.19913864135742,719.4736328125,,148.68763732910156,22.780941009521484,,108.43910217285156,77.69918060302734,
,75.16145324707031,60.638702392578125,42.24887466430664,66.1500015258789,50.06999969482422,2.077199697494507,183.74655151367188,5.749319076538086,,43.369998931884766,33.610939025878906,16.83688735961914,,8.583267211914062,44.7673225402832,67.98999786376953,60.23736572265625,681.3659057617188,,145.44076538085938,21.717618942260742,,107.90477752685547,76.53079986572266,
,74.0927963256836,58.80146408081055,37.641963958740234,54.84000015258789,48.79999923706055,1.967873215675354,173.75633239746094,5.177374362945557,,39.150001525878906,30.89240837097168,16.035131454467773,,8.013750076293945,42.36339569091797,62.0099983215332,57.9016227722168,649.7365112304688,,139.9974822998047,19.864850997924805,,103.2433090209961,71.55563354492188,
,73.38037109375,56.89689254760742,40.26771545410156,59.119998931884766,49.470001220703125,1.9952051639556885,180.38182067871094,4.884480953216553,,41.08000183105469,30.847475051879883,16.480554580688477,,7.563321113586426,41.60573196411133,65.69999694824219,56.67169189453125,621.7273559570312,,142.38491821289062,18.898191452026367,,104.52381896972656,72.35655212402344,
,71.51024627685547,54.64602279663086,37.34811782836914,54.33000183105469,46.810001373291016,1.9405416250228882,176.3460235595703,4.750420570373535,,37.22999954223633,30.465530395507812,16.351877212524414,,7.684838771820068,41.549617767333984,64.05999755859375,53.46503829956055,602.6734008789062,,138.46954345703125,18.237642288208008,,101.3086929321289,69.01150512695312,
,66.96849822998047,47.53750991821289,36.959468841552734,52.810001373291016,43.43000030517578,1.840325951576233,156.0063934326172,3.807622194290161,,36.560001373291016,26.98311424255371,16.035131454467773,,6.604133605957031,36.133758544921875,55.27000045776367,46.29160690307617,548.5604858398438,,122.90365600585938,15.305441856384277,,90.04193878173828,61.07762908935547,
,67.50282287597656,52.683719635009766,42.305747985839844,54.33000183105469,43.83000183105469,1.8676575422286987,170.193115234375,4.093959331512451,,35.959999084472656,26.64610481262207,16.530040740966797,,6.934663772583008,36.49855422973633,57.459999084472656,49.099365234375,563.994140625,,127.86946105957031,14.721417427062988,,97.02494049072266,67.9561767578125,
,65.27648162841797,47.34513473510742,36.457061767578125,44.97999954223633,39.849998474121094,1.7218891382217407,157.4191436767578,3.997056007385254,,31.540000915527344,25.68001937866211,14.500905990600586,,6.668942451477051,34.09463119506836,46.68000030517578,44.625118255615234,552.1806640625,,123.38113403320312,14.133368492126465,,92.0226058959961,61.29435348510742,
,67.59187316894531,51.808387756347656,44.23002624511719,47.16999816894531,46.650001525878906,1.69000244140625,160.6220703125,4.167546272277832,,32.2599983215332,25.882219314575195,15.30266284942627,,7.341346740722656,35.75960922241211,46.7599983215332,49.143699645996094,589.9074096679688,,121.47119903564453,13.754758834838867,,100.35060119628906,67.6734848022461,
,64.02971649169922,49.03809356689453,43.59492492675781,31.360000610351562,39.060001373291016,1.5077917575836182,148.3314971923828,4.291406631469727,,30.200000762939453,25.52274513244629,14.352435111999512,,7.059422969818115,35.03001022338867,37.439998626708984,46.67941665649414,563.0414428710938,,115.16846466064453,13.948090553283691,,94.39019012451172,61.70894241333008,
,65.45458221435547,48.54751968383789,41.7180290222168,38.880001068115234,40.72999954223633,1.5943418741226196,151.22164916992188,4.247690677642822,,33.459999084472656,26.466371536254883,15.164090156555176,,7.234411239624023,33.187313079833984,45.369998931884766,45.894927978515625,547.2267456054688,,122.71265411376953,14.58044719696045,,91.98574829101562,60.73841857910156,
,70.53064727783203,43.988067626953125,40.06864929199219,41.630001068115234,40.63999938964844,1.557899832725525,134.44879150390625,4.29067850112915,,33.689998626708984,26.848312377929688,15.530322074890137,,7.080485820770264,33.95432662963867,47.18000030517578,42.49325180053711,577.7129516601562,,123.19014739990234,14.685168266296387,,90.56707000732422,56.4322624206543,
,63.940670013427734,41.362056732177734,36.22956466674805,39.68000030517578,36.119998931884766,1.2982497215270996,118.66136169433594,4.351152420043945,,33.06999969482422,25.455347061157227,14.520706176757812,,6.798563480377197,32.4483642578125,42.619998931884766,40.25722122192383,573.33056640625,,117.26937866210938,13.67017650604248,,80.94931030273438,53.369895935058594,
,67.1466064453125,48.32627868652344,41.82229232788086,46.099998474121094,39.56999969482422,1.371133804321289,144.95790100097656,4.598144054412842,,33.709999084472656,28.26374626159668,14.560297012329102,,7.135575294494629,35.51640319824219,47.97999954223633,45.76860809326172,597.33837890625,,124.14509582519531,14.773780822753906,,84.8185043334961,58.420448303222656,
,69.81822204589844,47.46055603027344,40.67531967163086,47.2400016784668,40.869998931884766,1.4804600477218628,143.83021545410156,4.59013032913208,,34.790000915527344,29.162433624267578,13.94660758972168,,7.393194198608398,37.30298614501953,49.70000076293945,46.597412109375,639.0663452148438,,132.16677856445312,14.70128059387207,,83.77751159667969,60.173057556152344,
,71.59929656982422,51.692955017089844,44.39118194580078,52.0,43.810001373291016,1.5123472213745117,153.22113037109375,4.574829578399658,,37.619998931884766,30.01618766784668,15.005718231201172,,7.376993179321289,38.098060607910156,55.11000061035156,51.21350860595703,652.9757080078125,,141.71640014648438,15.559191703796387,,89.98666381835938,64.08345794677734,
,67.68092346191406,50.29819107055664,41.045013427734375,50.279998779296875,41.9900016784668,1.4941259622573853,149.23165893554688,4.4844841957092285,,35.630001068115234,29.252302169799805,14.807751655578613,,7.150156497955322,35.797019958496094,53.61000061035156,51.40187454223633,628.3961181640625,,134.07669067382812,15.245025634765625,,87.79412841796875,61.71836471557617,
